id,name,initiated,start,end,duration,energy,amount,port,payment
3365934,B,DEVICE,12-28-18 10:07:41,12-28-18 11:15:55,1:08:14,45.23,$22.16,CHADEMO,CREDITCARD
3366073,B,MOBILE,12-28-18 11:22:18,12-28-18 12:04:28,0:42:10,15.95,$7.82,DCCOMBOTYP1,RFID
3366292,B,DEVICE,12-28-18 13:31:25,12-28-18 14:23:23,0:51:58,33.96,$16.64,CHADEMO,CREDITCARD
3366520,B,MOBILE,12-28-18 16:07:23,12-28-18 16:07:41,0:00:18,0,$0.00,CHADEMO,CREDITCARD
3366525,B,DEVICE,12-28-18 16:09:09,12-28-18 16:57:04,0:47:55,28.84,$14.13,CHADEMO,CREDITCARD
3366721,B,MOBILE,12-28-18 19:15:15,12-28-18 20:06:17,0:51:02,33.79,$19.26,CHADEMO,CREDITCARD
3366829,B,DEVICE,12-28-18 21:40:10,12-28-18 21:54:04,0:13:54,4.08,$2.33,CHADEMO,CREDITCARD
3367316,B,MOBILE,12-29-18 5:49:12,12-29-18 6:09:50,0:20:38,4.64,$2.51,CHADEMO,CREDITCARD
3367380,B,DEVICE,12-29-18 7:26:04,12-29-18 7:36:07,0:10:03,5,$2.70,CHADEMO,RFID
3367482,B,DEVICE,12-29-18 9:13:00,12-29-18 10:34:47,1:21:47,44.68,$21.89,CHADEMO,CREDITCARD
3367732,B,DEVICE,12-29-18 11:35:53,12-29-18 12:04:19,0:28:26,13.35,$6.54,CHADEMO,CREDITCARD
3367829,B,DEVICE,12-29-18 12:10:24,12-29-18 13:30:52,1:20:28,10.61,$5.20,DCCOMBOTYP1,CREDITCARD
3367970,B,DEVICE,12-29-18 14:16:15,12-29-18 14:51:18,0:35:03,6.71,$3.29,CHADEMO,CREDITCARD
3368013,B,DEVICE,12-29-18 14:53:17,12-29-18 15:13:01,0:19:44,14.91,$7.31,CHADEMO,CREDITCARD
3368046,B,DEVICE,12-29-18 15:19:42,12-29-18 15:50:58,0:31:16,9.54,$4.67,CHADEMO,CREDITCARD
3368083,B,MOBILE,12-29-18 15:53:54,12-29-18 16:03:18,0:09:24,6.3,$3.09,CHADEMO,RFID
3368093,B,MOBILE,12-29-18 16:03:54,12-29-18 16:26:44,0:22:50,6.4,$3.14,CHADEMO,CREDITCARD
3368295,B,DEVICE,12-29-18 17:56:56,12-29-18 18:17:47,0:20:51,9.87,$5.63,CHADEMO,RFID
3368364,B,DEVICE,12-29-18 18:33:17,12-29-18 18:54:55,0:21:38,10.2,$5.81,DCCOMBOTYP1,CREDITCARD
3368646,B,MOBILE,12-29-18 20:13:59,12-29-18 21:13:17,0:59:18,39.05,$22.26,CHADEMO,CREDITCARD
3368762,B,DEVICE,12-29-18 21:15:00,12-29-18 21:30:19,0:15:19,11.1,$6.33,CHADEMO,CREDITCARD
3368927,B,DEVICE,12-30-18 6:40:55,12-30-18 6:52:52,0:11:57,3.86,$2.08,CHADEMO,CREDITCARD
3368944,B,DEVICE,12-30-18 7:14:14,12-30-18 7:29:22,0:15:08,6.26,$3.38,CHADEMO,CREDITCARD
3368961,B,DEVICE,12-30-18 7:37:49,12-30-18 8:09:06,0:31:17,15.39,$8.31,CHADEMO,CREDITCARD
3369111,B,MOBILE,12-30-18 10:39:05,12-30-18 11:03:46,0:24:41,9.95,$4.88,CHADEMO,CREDITCARD
3369225,B,MOBILE,12-30-18 11:25:32,12-30-18 12:04:56,0:39:24,29.05,$14.23,CHADEMO,CREDITCARD
3369411,B,MOBILE,12-30-18 12:36:13,12-30-18 13:53:59,1:17:46,45.22,$22.16,CHADEMO,CREDITCARD
3369574,B,DEVICE,12-30-18 14:11:04,12-30-18 15:12:27,1:01:23,18.63,$9.13,CHADEMO,CREDITCARD
3369711,B,MOBILE,12-30-18 16:42:20,12-30-18 17:13:36,0:31:16,12.86,$6.30,CHADEMO,RFID
3369737,B,MOBILE,12-30-18 17:22:18,12-30-18 17:48:23,0:26:05,11.67,$6.65,CHADEMO,CREDITCARD
3369815,B,MOBILE,12-30-18 18:38:12,12-30-18 19:30:42,0:52:30,34.58,$19.71,CHADEMO,CREDITCARD
3369902,B,DEVICE,12-30-18 22:22:16,12-30-18 22:42:46,0:20:30,6.16,$3.33,CHADEMO,CREDITCARD
3369912,B,MOBILE,12-30-18 23:29:26,12-31-18 0:00:42,0:31:16,12.46,$6.73,CHADEMO,RFID
3370168,B,DEVICE,12-31-18 6:32:38,12-31-18 6:42:47,0:10:09,2.47,$1.33,CHADEMO,RFID
3370214,B,MOBILE,12-31-18 7:15:57,12-31-18 8:21:04,1:05:07,23.2,$12.53,CHADEMO,RFID
3370403,B,MOBILE,12-31-18 9:33:28,12-31-18 10:04:46,0:31:18,11.22,$5.50,CHADEMO,RFID
3370557,B,DEVICE,12-31-18 10:41:22,12-31-18 11:12:39,0:31:17,7.31,$3.58,CHADEMO,CREDITCARD
3370664,B,MOBILE,12-31-18 11:26:22,12-31-18 12:30:31,1:04:09,48.39,$23.71,CHADEMO,CREDITCARD
3370845,B,DEVICE,12-31-18 12:44:36,12-31-18 13:02:28,0:17:52,3.13,$1.53,CHADEMO,CREDITCARD
3370893,B,MOBILE,12-31-18 13:14:42,12-31-18 13:20:38,0:05:56,4.02,$1.97,CHADEMO,RFID
3370953,B,MOBILE,12-31-18 13:44:41,12-31-18 13:56:55,0:12:14,4.9,$2.40,CHADEMO,RFID
3370978,B,DEVICE,12-31-18 14:07:07,12-31-18 14:38:24,0:31:17,10.12,$4.96,CHADEMO,CREDITCARD
3371052,B,DEVICE,12-31-18 15:11:41,12-31-18 15:29:44,0:18:03,11.61,$5.69,DCCOMBOTYP1,CREDITCARD
3371088,B,MOBILE,12-31-18 15:44:24,12-31-18 16:15:41,0:31:17,13.54,$6.63,CHADEMO,RFID
3371159,B,DEVICE,12-31-18 16:48:36,12-31-18 17:15:55,0:27:19,13.74,$6.73,CHADEMO,CREDITCARD
3371237,B,DEVICE,12-31-18 17:50:31,12-31-18 18:08:36,0:18:05,8.48,$4.83,CHADEMO,CREDITCARD
3371324,B,MOBILE,12-31-18 19:42:04,12-31-18 20:00:18,0:18:14,9.9,$5.64,CHADEMO,RFID
3371401,B,MOBILE,12-31-18 21:38:58,12-31-18 21:55:01,0:16:03,2.87,$1.64,CHADEMO,CREDITCARD
3371424,B,DEVICE,12-31-18 22:08:08,12-31-18 22:21:24,0:13:16,4.01,$2.17,CHADEMO,CREDITCARD
3371438,B,MOBILE,12-31-18 22:57:08,12-31-18 23:24:20,0:27:12,11.83,$6.39,CHADEMO,RFID
3371447,B,MOBILE,12-31-18 23:27:08,01-01-19 0:46:16,1:19:08,33.58,$18.13,CHADEMO,RFID
3371577,B,MOBILE,01/01/2019 5:52:40,01/01/2019 7:03:36,1:10:56,24.93,$13.46,CHADEMO,CREDITCARD
3371760,B,MOBILE,01/01/2019 10:38:47,01/01/2019 11:19:07,0:40:20,15.71,$7.70,DCCOMBOTYP1,CREDITCARD
3371801,B,DEVICE,01/01/2019 11:44:39,01/01/2019 12:04:14,0:19:35,13.08,$6.41,CHADEMO,CREDITCARD
3371847,B,DEVICE,01/01/2019 12:33:42,01/01/2019 12:49:44,0:16:02,8.48,$4.16,CHADEMO,RFID
3371912,B,MOBILE,01/01/2019 13:41:11,01/01/2019 13:42:43,0:01:32,0,$0.00,DCCOMBOTYP1,CREDITCARD
3371921,B,MOBILE,01/01/2019 13:45:10,01/01/2019 14:13:53,0:28:43,15.59,$7.63,DCCOMBOTYP1,CREDITCARD
3371951,B,DEVICE,01/01/2019 14:16:16,01/01/2019 14:31:56,0:15:40,4.81,$2.36,CHADEMO,CREDITCARD
3372002,B,DEVICE,01/01/2019 15:08:22,01/01/2019 15:18:50,0:10:28,5.18,$2.54,DCCOMBOTYP1,CREDITCARD
3372030,B,DEVICE,01/01/2019 15:38:45,01/01/2019 16:10:04,0:31:19,18.17,$8.90,CHADEMO,CREDITCARD
3372092,B,DEVICE,01/01/2019 17:08:09,01/01/2019 18:00:22,0:52:13,16.65,$9.49,CHADEMO,CREDITCARD
3372201,B,MOBILE,01/01/2019 20:01:49,01/01/2019 20:31:27,0:29:38,10.28,$5.86,CHADEMO,RFID
3372226,B,DEVICE,01/01/2019 20:44:34,01/01/2019 21:13:05,0:28:31,10.35,$5.90,CHADEMO,CREDITCARD
3372306,B,DEVICE,01/02/2019 0:34:59,01/02/2019 1:00:05,0:25:06,10.63,$5.74,CHADEMO,CREDITCARD
3372770,B,DEVICE,01/02/2019 6:52:10,01/02/2019 7:25:27,0:33:17,14.69,$7.93,CHADEMO,CREDITCARD
3372970,B,MOBILE,01/02/2019 8:39:34,01/02/2019 9:10:51,0:31:17,12.68,$6.85,CHADEMO,RFID
3373074,B,DEVICE,01/02/2019 9:35:57,01/02/2019 11:00:00,1:24:03,58.93,$28.88,CHADEMO,CREDITCARD
3373313,B,DEVICE,01/02/2019 11:44:15,01/02/2019 11:57:45,0:13:30,4.99,$2.45,CHADEMO,CREDITCARD
3373366,B,MOBILE,01/02/2019 12:16:03,01/02/2019 12:30:28,0:14:25,4.77,$2.34,CHADEMO,CREDITCARD
3373509,B,DEVICE,01/02/2019 13:41:54,01/02/2019 14:10:08,0:28:14,11.85,$5.80,CHADEMO,CREDITCARD
3373563,B,DEVICE,01/02/2019 14:16:28,01/02/2019 14:47:45,0:31:17,6.8,$3.33,CHADEMO,CREDITCARD
3373661,B,DEVICE,01/02/2019 15:18:48,01/02/2019 15:25:43,0:06:55,5.15,$2.52,CHADEMO,CREDITCARD
3373771,B,DEVICE,01/02/2019 16:52:58,01/02/2019 17:21:57,0:28:59,16.16,$7.92,CHADEMO,CREDITCARD
3373813,B,DEVICE,01/02/2019 17:29:31,01/02/2019 17:50:22,0:20:51,14.09,$8.03,CHADEMO,CREDITCARD
3373841,B,MOBILE,01/02/2019 17:55:05,01/02/2019 19:03:24,1:08:19,43.72,$24.92,CHADEMO,CREDITCARD
3373904,B,MOBILE,01/02/2019 19:14:19,01/02/2019 20:18:22,1:04:03,42.24,$24.08,CHADEMO,CREDITCARD
3373954,B,MOBILE,01/02/2019 20:23:37,01/02/2019 20:50:08,0:26:31,15.47,$8.82,CHADEMO,CREDITCARD
3373986,B,DEVICE,01/02/2019 21:20:21,01/02/2019 21:35:17,0:14:56,6.3,$3.59,CHADEMO,CREDITCARD
3374489,B,DEVICE,01/03/2019 6:28:56,01/03/2019 6:40:12,0:11:16,5.23,$2.82,CHADEMO,RFID
3374784,B,MOBILE,01/03/2019 8:39:04,01/03/2019 9:10:21,0:31:17,11.63,$6.28,CHADEMO,RFID
3374867,B,MOBILE,01/03/2019 9:36:42,01/03/2019 10:09:42,0:33:00,20.95,$10.27,DCCOMBOTYP1,CREDITCARD
3375097,B,MOBILE,01/03/2019 11:13:16,01/03/2019 11:28:22,0:15:06,6.41,$3.14,CHADEMO,RFID
3375146,B,WEB,01/03/2019 11:40:04,01/03/2019 11:41:32,0:01:28,0.9,$0.44,CHADEMO,CREDITCARD
3375206,B,WEB,01/03/2019 12:11:58,01/03/2019 12:49:03,0:37:05,14.71,$7.21,CHADEMO,RFID
3375400,B,MOBILE,01/03/2019 14:13:53,01/03/2019 14:53:42,0:39:49,17.57,$8.61,CHADEMO,CREDITCARD
3375475,B,DEVICE,01/03/2019 15:03:28,01/03/2019 16:08:17,1:04:49,12.12,$5.94,DCCOMBOTYP1,CREDITCARD
3375622,B,DEVICE,01/03/2019 17:26:57,01/03/2019 17:56:41,0:29:44,20.26,$11.55,CHADEMO,CREDITCARD
3375654,B,DEVICE,01/03/2019 18:12:51,01/03/2019 18:44:08,0:31:17,7.81,$4.45,CHADEMO,CREDITCARD
3375697,B,DEVICE,01/03/2019 19:05:19,01/03/2019 19:29:13,0:23:54,13.74,$7.83,CHADEMO,CREDITCARD
3375722,B,MOBILE,01/03/2019 19:34:01,01/03/2019 20:15:54,0:41:53,28.46,$16.22,CHADEMO,CREDITCARD
3375750,B,MOBILE,01/03/2019 20:18:39,01/03/2019 21:40:58,1:22:19,46.14,$26.30,DCCOMBOTYP1,RFID
3376253,B,DEVICE,01/04/2019 6:28:03,01/04/2019 6:33:55,0:05:52,3.18,$1.72,CHADEMO,RFID
3376615,B,MOBILE,01/04/2019 9:26:24,01/04/2019 11:15:28,1:49:04,54.33,$26.62,CHADEMO,RFID
3376858,B,DEVICE,01/04/2019 11:20:58,01/04/2019 11:47:54,0:26:56,5.56,$2.72,CHADEMO,CREDITCARD
3376924,B,DEVICE,01/04/2019 11:50:48,01/04/2019 12:07:28,0:16:40,12.44,$6.10,CHADEMO,CREDITCARD
3376951,B,DEVICE,01/04/2019 12:08:16,01/04/2019 12:08:27,0:00:11,0,$0.00,CHADEMO,CREDITCARD
3377029,B,DEVICE,01/04/2019 12:55:20,01/04/2019 12:55:38,0:00:18,0,$0.00,CHADEMO,CREDITCARD
3377031,B,DEVICE,01/04/2019 12:56:33,01/04/2019 13:31:47,0:35:14,12.24,$6.00,CHADEMO,CREDITCARD
3377203,B,DEVICE,01/04/2019 14:02:32,01/04/2019 14:14:44,0:12:12,5.96,$2.92,CHADEMO,RFID
3377233,B,DEVICE,01/04/2019 14:18:08,01/04/2019 14:23:12,0:05:04,3.54,$1.73,CHADEMO,CREDITCARD
3377355,B,DEVICE,01/04/2019 15:58:13,01/04/2019 16:07:45,0:09:32,7.12,$3.49,CHADEMO,CREDITCARD
3377393,B,MOBILE,01/04/2019 16:23:32,01/04/2019 16:47:35,0:24:03,10.3,$5.05,CHADEMO,RFID
3377429,B,MOBILE,01/04/2019 16:49:53,01/04/2019 17:39:25,0:49:32,32.56,$15.95,CHADEMO,CREDITCARD
3377584,B,DEVICE,01/04/2019 19:49:32,01/04/2019 20:50:27,1:00:55,36.28,$20.68,CHADEMO,RFID
3377649,B,DEVICE,01/04/2019 21:54:46,01/04/2019 22:00:49,0:06:03,4.5,$2.57,CHADEMO,CREDITCARD
3377783,B,MOBILE,01/05/2019 5:27:04,01/05/2019 6:32:14,1:05:10,28.04,$15.14,DCCOMBOTYP1,CREDITCARD
3377857,B,MOBILE,01/05/2019 7:16:47,01/05/2019 7:47:04,0:30:17,10.87,$5.87,CHADEMO,RFID
3377941,B,MOBILE,01/05/2019 8:40:20,01/05/2019 9:09:29,0:29:09,4.21,$2.27,CHADEMO,CREDITCARD
3377988,B,MOBILE,01/05/2019 9:33:17,01/05/2019 9:33:35,0:00:18,0,$0.00,CHADEMO,CREDITCARD
3377991,B,MOBILE,01/05/2019 9:34:24,01/05/2019 9:34:43,0:00:19,0,$0.00,CHADEMO,CREDITCARD
3377992,B,MOBILE,01/05/2019 9:35:31,01/05/2019 10:27:21,0:51:50,30.36,$14.88,CHADEMO,CREDITCARD
3378442,B,DEVICE,01/05/2019 15:53:53,01/05/2019 16:09:07,0:15:14,5.18,$2.54,DCCOMBOTYP1,CREDITCARD
3378524,B,DEVICE,01/05/2019 17:26:42,01/05/2019 18:10:31,0:43:49,24.5,$13.97,CHADEMO,CREDITCARD
3378568,B,DEVICE,01/05/2019 18:46:32,01/05/2019 18:46:50,0:00:18,0,$0.00,CHADEMO,CREDITCARD
3378569,B,DEVICE,01/05/2019 18:48:40,01/05/2019 19:24:53,0:36:13,16.8,$9.58,CHADEMO,CREDITCARD
3378607,B,MOBILE,01/05/2019 19:49:14,01/05/2019 20:04:22,0:15:08,4.49,$2.56,CHADEMO,CREDITCARD
3378630,B,MOBILE,01/05/2019 20:14:19,01/05/2019 21:17:55,1:03:36,18.64,$10.62,CHADEMO,RFID
3378689,B,MOBILE,01/05/2019 22:20:44,01/05/2019 22:32:37,0:11:53,5.35,$2.89,CHADEMO,RFID
3378704,B,MOBILE,01/05/2019 23:28:13,01/05/2019 23:54:56,0:26:43,12.34,$6.66,CHADEMO,RFID
3378739,B,MOBILE,01/06/2019 1:39:13,01/06/2019 1:56:34,0:17:21,10.62,$5.73,CHADEMO,RFID
3378846,B,DEVICE,01/06/2019 6:38:39,01/06/2019 6:54:49,0:16:10,4.63,$2.50,CHADEMO,CREDITCARD
3378878,B,MOBILE,01/06/2019 7:31:01,01/06/2019 8:02:17,0:31:16,12.41,$6.70,CHADEMO,RFID
3378953,B,MOBILE,01/06/2019 9:01:48,01/06/2019 9:53:41,0:51:53,31.6,$15.48,CHADEMO,CREDITCARD
3378996,B,MOBILE,01/06/2019 10:02:59,01/06/2019 10:40:47,0:37:48,27.44,$13.45,CHADEMO,RFID
3379032,B,MOBILE,01/06/2019 10:42:48,01/06/2019 10:43:05,0:00:17,0,$0.00,CHADEMO,CREDITCARD
3379034,B,MOBILE,01/06/2019 10:43:27,01/06/2019 10:43:44,0:00:17,0,$0.00,CHADEMO,CREDITCARD
3379037,B,MOBILE,01/06/2019 10:45:13,01/06/2019 10:45:30,0:00:17,0,$0.00,CHADEMO,CREDITCARD
3379041,B,MOBILE,01/06/2019 10:46:34,01/06/2019 10:46:53,0:00:19,0,$0.00,CHADEMO,CREDITCARD
3379047,B,MOBILE,01/06/2019 10:50:52,01/06/2019 10:51:10,0:00:18,0,$0.00,CHADEMO,CREDITCARD
3379049,B,DEVICE,01/06/2019 10:53:22,01/06/2019 11:43:40,0:50:18,18.76,$9.19,DCCOMBOTYP1,RFID
3379111,B,DEVICE,01/06/2019 11:45:21,01/06/2019 11:50:08,0:04:47,3.24,$1.59,CHADEMO,CREDITCARD
3379128,B,DEVICE,01/06/2019 11:57:59,01/06/2019 11:58:16,0:00:17,0,$0.00,CHADEMO,CREDITCARD
3379130,B,DEVICE,01/06/2019 11:59:01,01/06/2019 11:59:11,0:00:10,0,$0.00,CHADEMO,CREDITCARD
3379131,B,DEVICE,01/06/2019 12:00:03,01/06/2019 12:29:54,0:29:51,16.17,$7.92,CHADEMO,CREDITCARD
3379246,B,DEVICE,01/06/2019 13:35:35,01/06/2019 14:06:52,0:31:17,13.01,$6.37,CHADEMO,CREDITCARD
3379276,B,DEVICE,01/06/2019 14:09:27,01/06/2019 14:10:14,0:00:47,0.22,$0.00,DCCOMBOTYP1,CREDITCARD
3379277,B,DEVICE,01/06/2019 14:11:10,01/06/2019 14:11:56,0:00:46,0.21,$0.00,DCCOMBOTYP1,CREDITCARD
3379279,B,DEVICE,01/06/2019 14:13:25,01/06/2019 14:14:11,0:00:46,0.21,$0.00,DCCOMBOTYP1,CREDITCARD
3379320,B,MOBILE,01/06/2019 14:51:16,01/06/2019 15:59:01,1:07:45,44.89,$22.00,CHADEMO,CREDITCARD
3379402,B,DEVICE,01/06/2019 16:15:02,01/06/2019 16:33:59,0:18:57,8.62,$4.22,CHADEMO,CREDITCARD
3379455,B,MOBILE,01/06/2019 17:10:07,01/06/2019 17:41:23,0:31:16,10.91,$6.22,CHADEMO,RFID
3379488,B,DEVICE,01/06/2019 17:54:10,01/06/2019 17:54:52,0:00:42,0.2,$0.00,DCCOMBOTYP1,CREDITCARD
3379490,B,DEVICE,01/06/2019 17:57:27,01/06/2019 17:58:13,0:00:46,0.22,$0.00,DCCOMBOTYP1,CREDITCARD
3379492,B,DEVICE,01/06/2019 17:59:19,01/06/2019 18:00:01,0:00:42,0.19,$0.00,DCCOMBOTYP1,CREDITCARD
3379494,B,DEVICE,01/06/2019 18:01:24,01/06/2019 18:02:09,0:00:45,0.22,$0.00,DCCOMBOTYP1,CREDITCARD
3379552,B,DEVICE,01/06/2019 19:10:15,01/06/2019 19:35:11,0:24:56,9.85,$5.61,CHADEMO,CREDITCARD
3379618,B,WEB,01/06/2019 21:15:37,01/06/2019 21:25:15,0:09:38,3.31,$0.00,CHADEMO,RFID
3379640,B,MOBILE,01/06/2019 22:15:53,01/06/2019 22:35:39,0:19:46,5.99,$3.23,CHADEMO,CREDITCARD
3379681,B,MOBILE,01/07/2019 1:08:52,01/07/2019 2:39:07,1:30:15,53.17,$28.71,CHADEMO,CREDITCARD
3380474,B,MOBILE,01/07/2019 9:46:57,01/07/2019 9:46:59,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3380479,B,MOBILE,01/07/2019 9:48:18,01/07/2019 9:48:20,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3380481,B,MOBILE,01/07/2019 9:48:59,01/07/2019 9:49:01,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3380483,B,MOBILE,01/07/2019 9:50:23,01/07/2019 9:50:25,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3382478,B,MOBILE,01/08/2019 10:19:38,01/08/2019 10:32:46,0:13:08,2.24,$1.10,CHADEMO,RFID
3382692,B,MOBILE,01/08/2019 11:58:21,01/08/2019 12:08:51,0:10:30,5.45,$2.67,CHADEMO,RFID
3382743,B,MOBILE,01/08/2019 12:17:59,01/08/2019 13:19:12,1:01:13,33.19,$16.26,CHADEMO,RFID
3382848,B,DEVICE,01/08/2019 13:25:55,01/08/2019 13:53:31,0:27:36,6.92,$3.39,CHADEMO,CREDITCARD
3383091,B,MOBILE,01/08/2019 16:33:38,01/08/2019 17:04:55,0:31:17,9.51,$4.66,CHADEMO,RFID
3383126,B,MOBILE,01/08/2019 17:08:10,01/08/2019 17:31:57,0:23:47,11.43,$6.52,CHADEMO,CREDITCARD
3383155,B,MOBILE,01/08/2019 17:34:09,01/08/2019 17:56:56,0:22:47,11.32,$6.45,CHADEMO,RFID
3383184,B,MOBILE,01/08/2019 17:58:59,01/08/2019 18:19:26,0:20:27,12.37,$7.05,CHADEMO,RFID
3383252,B,MOBILE,01/08/2019 19:07:45,01/08/2019 19:18:26,0:10:41,3.65,$2.08,DCCOMBOTYP1,CREDITCARD
3383269,B,DEVICE,01/08/2019 19:25:05,01/08/2019 19:41:10,0:16:05,8.39,$4.78,DCCOMBOTYP1,CREDITCARD
3383311,B,MOBILE,01/08/2019 20:05:48,01/08/2019 20:37:04,0:31:16,12.27,$6.99,CHADEMO,CREDITCARD
3383363,B,MOBILE,01/08/2019 21:50:00,01/08/2019 22:10:49,0:20:49,10.18,$5.80,CHADEMO,RFID
3383412,B,MOBILE,01/09/2019 1:05:38,01/09/2019 1:36:54,0:31:16,11.15,$6.02,CHADEMO,RFID
3383965,B,MOBILE,01/09/2019 6:56:47,01/09/2019 6:59:49,0:03:02,0.63,$0.34,DCCOMBOTYP1,RFID
3383979,B,MOBILE,01/09/2019 7:01:46,01/09/2019 7:02:49,0:01:03,0.23,$0.00,DCCOMBOTYP1,CREDITCARD
3383984,B,MOBILE,01/09/2019 7:04:32,01/09/2019 7:05:46,0:01:14,0.24,$0.00,DCCOMBOTYP1,CREDITCARD
3384095,B,DEVICE,01/09/2019 7:41:24,01/09/2019 8:01:39,0:20:15,10.83,$5.85,CHADEMO,CREDITCARD
3384225,B,MOBILE,01/09/2019 8:43:39,01/09/2019 9:53:42,1:10:03,24.06,$12.99,CHADEMO,CREDITCARD
3384398,B,MOBILE,01/09/2019 10:15:32,01/09/2019 10:30:12,0:14:40,9.75,$4.78,CHADEMO,CREDITCARD
3384941,B,DEVICE,01/09/2019 14:56:54,01/09/2019 14:56:56,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3384950,B,DEVICE,01/09/2019 14:58:52,01/09/2019 14:58:53,0:00:01,0,$0.00,DCCOMBOTYP1,CREDITCARD
3385076,B,DEVICE,01/09/2019 16:21:13,01/09/2019 16:21:15,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3386816,B,MOBILE,01/10/2019 14:22:45,01/10/2019 14:44:28,0:21:43,11.04,$5.41,CHADEMO,RFID
3386867,B,MOBILE,01/10/2019 14:54:33,01/10/2019 15:25:50,0:31:17,10.86,$5.32,CHADEMO,CREDITCARD
3386955,B,MOBILE,01/10/2019 15:49:32,01/10/2019 16:17:17,0:27:45,15.01,$7.35,CHADEMO,CREDITCARD
3386996,B,MOBILE,01/10/2019 16:20:31,01/10/2019 16:29:55,0:09:24,5.76,$2.82,CHADEMO,RFID
3387068,B,DEVICE,01/10/2019 17:21:28,01/10/2019 17:53:11,0:31:43,17.78,$10.13,CHADEMO,CREDITCARD
3387133,B,MOBILE,01/10/2019 18:19:48,01/10/2019 19:24:10,1:04:22,42.37,$24.15,CHADEMO,CREDITCARD
3387845,B,DEVICE,01/10/2019 23:08:50,01/10/2019 23:09:06,0:00:16,0.02,$0.00,CHADEMO,CREDITCARD
3388750,B,MOBILE,01/11/2019 9:28:55,01/11/2019 9:28:57,0:00:02,0,$0.00,DCCOMBOTYP1,RFID
3389656,B,DEVICE,01/11/2019 14:25:32,01/11/2019 14:25:34,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3391783,B,DEVICE,01/13/2019 11:29:38,01/13/2019 11:29:40,0:00:02,0,$0.00,DCCOMBOTYP1,CREDITCARD
3418568,B,DEVICE,01/28/2019 12:57:08,01/28/2019 12:57:30,0:00:22,0.06,$0.00,CHADEMO,CREDITCARD
3418948,B,DEVICE,01/28/2019 17:49:24,01/28/2019 18:20:40,0:31:16,18.79,$10.71,CHADEMO,RFID
3418980,B,MOBILE,01/28/2019 18:26:14,01/28/2019 18:37:58,0:11:44,8.79,$5.01,CHADEMO,CREDITCARD
3419006,B,DEVICE,01/28/2019 19:05:33,01/28/2019 19:35:02,0:29:29,10.24,$5.84,CHADEMO,CREDITCARD
3419040,B,MOBILE,01/28/2019 20:01:04,01/28/2019 20:39:36,0:38:32,22,$12.54,DCCOMBOTYP1,CREDITCARD
3419065,B,MOBILE,01/28/2019 20:42:02,01/28/2019 21:17:26,0:35:24,20.09,$11.45,CHADEMO,CREDITCARD
3419920,B,MOBILE,01/29/2019 8:41:44,01/29/2019 9:17:18,0:35:34,19.81,$10.70,CHADEMO,RFID
3420237,B,DEVICE,01/29/2019 11:18:24,01/29/2019 11:55:41,0:37:17,10.65,$5.22,CHADEMO,CREDITCARD
3420315,B,WEB,01/29/2019 11:58:35,01/29/2019 12:24:48,0:26:13,9.28,$4.55,CHADEMO,RFID
3420442,B,DEVICE,01/29/2019 13:25:40,01/29/2019 13:55:23,0:29:43,4.62,$2.26,CHADEMO,RFID
3420815,B,MOBILE,01/29/2019 18:22:04,01/29/2019 19:29:08,1:07:04,44.2,$25.19,CHADEMO,CREDITCARD
3420944,B,MOBILE,01/29/2019 21:48:42,01/29/2019 22:23:59,0:35:17,10.81,$6.16,CHADEMO,RFID
3420976,B,MOBILE,01/29/2019 23:12:24,01/30/2019 0:15:46,1:03:22,41.92,$22.64,CHADEMO,CREDITCARD
3421011,B,MOBILE,01/30/2019 1:06:56,01/30/2019 1:38:13,0:31:17,10.47,$5.65,CHADEMO,RFID
3421704,B,MOBILE,01/30/2019 7:35:13,01/30/2019 8:06:30,0:31:17,11.84,$6.39,CHADEMO,RFID
3421805,B,MOBILE,01/30/2019 8:13:59,01/30/2019 8:52:08,0:38:09,21.95,$11.85,DCCOMBOTYP1,CREDITCARD
3421987,B,MOBILE,01/30/2019 9:36:00,01/30/2019 9:57:26,0:21:26,7.37,$3.61,CHADEMO,RFID
3422167,B,MOBILE,01/30/2019 10:21:29,01/30/2019 10:55:58,0:34:29,26.87,$13.17,CHADEMO,RFID
3422514,B,DEVICE,01/30/2019 11:36:53,01/30/2019 12:11:39,0:34:46,25.66,$12.57,DCCOMBOTYP1,CREDITCARD
3423162,B,MOBILE,01/30/2019 14:45:44,01/30/2019 15:32:49,0:47:05,5.35,$2.62,DCCOMBOTYP1,CREDITCARD
3423417,B,DEVICE,01/30/2019 17:35:09,01/30/2019 17:54:31,0:19:22,12.91,$7.36,CHADEMO,CREDITCARD
3423461,B,MOBILE,01/30/2019 18:25:04,01/30/2019 19:03:23,0:38:19,15.97,$9.10,CHADEMO,RFID
3423521,B,DEVICE,01/30/2019 19:25:06,01/30/2019 20:12:21,0:47:15,8.22,$4.69,CHADEMO,CREDITCARD
