start,power
9/3/18 1:57,0.05
9/3/18 1:58,0.04
9/3/18 1:59,0.05
9/3/18 2:00,0.04
9/3/18 2:01,0.05
9/3/18 2:02,0.04
9/3/18 2:03,0.04
9/3/18 2:04,0.05
9/3/18 2:05,0.05
9/3/18 2:06,0.05
9/3/18 2:07,0.04
9/3/18 2:08,0.05
9/3/18 2:09,0.05
9/3/18 2:10,0.05
9/3/18 2:11,0.05
9/3/18 2:12,0.04
9/3/18 2:13,0.05
9/3/18 2:14,0.05
9/3/18 2:15,0.05
9/3/18 2:16,0.05
9/3/18 2:17,0.04
9/3/18 2:18,0.04
9/3/18 2:19,0.05
9/3/18 2:20,0.04
9/3/18 2:21,0.04
9/3/18 2:22,0.04
9/3/18 2:23,0.05
9/3/18 2:24,0.05
9/3/18 2:25,0.05
9/3/18 2:26,0.04
9/3/18 2:27,0.05
9/3/18 2:28,0.05
9/3/18 2:29,0.04
9/3/18 2:30,0.04
9/3/18 2:31,0.04
9/3/18 2:32,0.04
9/3/18 2:33,0.05
9/3/18 2:34,0.05
9/3/18 2:35,0.05
9/3/18 2:36,0.04
9/3/18 2:37,0.05
9/3/18 2:38,0.04
9/3/18 2:39,0.04
9/3/18 2:40,0.04
9/3/18 2:41,0.04
9/3/18 2:42,0.04
9/3/18 2:43,0.05
9/3/18 2:44,0.05
9/3/18 2:45,0.04
9/3/18 2:46,0.04
9/3/18 2:47,0.04
9/3/18 2:48,0.04
9/3/18 2:49,0.04
9/3/18 2:50,0.04
9/3/18 2:51,0.04
9/3/18 2:52,0.04
9/3/18 2:53,0.05
9/3/18 2:54,0.04
9/3/18 2:55,0.04
9/3/18 2:56,0.05
9/3/18 2:57,0.04
9/3/18 2:58,0.04
9/3/18 2:59,0.05
9/3/18 3:00,0.04
9/3/18 3:01,0.05
9/3/18 3:02,0.04
9/3/18 3:03,0.04
9/3/18 3:04,0.04
9/3/18 3:05,0.05
9/3/18 3:06,0.04
9/3/18 3:07,0.05
9/3/18 3:08,0.04
9/3/18 3:09,0.04
9/3/18 3:10,0.04
9/3/18 3:11,0.04
9/3/18 3:12,0.05
9/3/18 3:13,0.04
9/3/18 3:14,0.04
9/3/18 3:15,0.04
9/3/18 3:16,0.05
9/3/18 3:17,0.05
9/3/18 3:18,0.05
9/3/18 3:19,0.04
9/3/18 3:20,0.04
9/3/18 3:21,0.04
9/3/18 3:22,0.04
9/3/18 3:23,0.04
9/3/18 3:24,0.05
9/3/18 3:25,0.04
9/3/18 3:26,0.04
9/3/18 3:27,0.04
9/3/18 3:28,0.04
9/3/18 3:29,0.05
9/3/18 3:30,0.05
9/3/18 3:31,0.05
9/3/18 3:32,0.04
9/3/18 3:33,0.04
9/3/18 3:34,0.04
9/3/18 3:35,0.04
9/3/18 3:36,0.04
9/3/18 3:37,0.05
9/3/18 3:38,0.04
9/3/18 3:39,0.04
9/3/18 3:40,0.04
9/3/18 3:41,0.04
9/3/18 3:42,0.04
9/3/18 3:43,0.05
9/3/18 3:44,0.05
9/3/18 3:45,0.05
9/3/18 3:46,0.04
9/3/18 3:47,0.04
9/3/18 3:48,0.04
9/3/18 3:49,0.04
9/3/18 3:50,0.05
9/3/18 3:51,0.04
9/3/18 3:52,0.04
9/3/18 3:53,0.04
9/3/18 3:54,0.05
9/3/18 3:55,0.04
9/3/18 3:56,0.04
9/3/18 3:57,0.04
9/3/18 3:58,0.05
9/3/18 3:59,0.04
9/3/18 4:00,0.04
9/3/18 4:01,0.04
9/3/18 4:02,0.04
9/3/18 4:03,0.04
9/3/18 4:04,0.04
9/3/18 4:05,0.04
9/3/18 4:06,0.04
9/3/18 4:07,0.04
9/3/18 4:08,0.04
9/3/18 4:09,0.04
9/3/18 4:10,0.04
9/3/18 4:11,0.04
9/3/18 4:12,0.05
9/3/18 4:13,0.04
9/3/18 4:14,0.04
9/3/18 4:15,0.04
9/3/18 4:16,0.04
9/3/18 4:17,0.04
9/3/18 4:18,0.04
9/3/18 4:19,0.04
9/3/18 4:20,0.04
9/3/18 4:21,0.04
9/3/18 4:22,0.04
9/3/18 4:23,0.04
9/3/18 4:24,0.04
9/3/18 4:25,0.04
9/3/18 4:26,0.04
9/3/18 4:27,0.04
9/3/18 4:28,0.04
9/3/18 4:29,0.04
9/3/18 4:30,0.04
9/3/18 4:31,0.04
9/3/18 4:32,0.05
9/3/18 4:33,0.04
9/3/18 4:34,0.04
9/3/18 4:35,0.05
9/3/18 4:36,0.04
9/3/18 4:37,0.04
9/3/18 4:38,0.05
9/3/18 4:39,0.05
9/3/18 4:40,0.04
9/3/18 4:41,0.04
9/3/18 4:42,0.04
9/3/18 4:43,0.04
9/3/18 4:44,0.04
9/3/18 4:45,0.04
9/3/18 4:46,0.04
9/3/18 4:47,0.04
9/3/18 4:48,0.04
9/3/18 4:49,0.04
9/3/18 4:50,0.04
9/3/18 4:51,0.04
9/3/18 4:52,0.04
9/3/18 4:53,0.05
9/3/18 4:54,0.04
9/3/18 4:55,0.04
9/3/18 4:56,0.04
9/3/18 4:57,0.04
9/3/18 4:58,0.04
9/3/18 4:59,0.04
9/3/18 5:00,0.04
9/3/18 5:01,0.04
9/3/18 5:02,0.04
9/3/18 5:03,0.05
9/3/18 5:04,0.04
9/3/18 5:05,0.04
9/3/18 5:06,0.04
9/3/18 5:07,0.04
9/3/18 5:08,0.04
9/3/18 5:09,0.04
9/3/18 5:10,0.04
9/3/18 5:11,0.04
9/3/18 5:12,0.04
9/3/18 5:13,0.05
9/3/18 5:14,0.04
9/3/18 5:15,0.04
9/3/18 5:16,0.04
9/3/18 5:17,0.05
9/3/18 5:18,0.05
9/3/18 5:19,0.05
9/3/18 5:20,0.05
9/3/18 5:21,0.04
9/3/18 5:22,0.05
9/3/18 5:23,0.04
9/3/18 5:24,0.04
9/3/18 5:25,0.04
9/3/18 5:26,0.05
9/3/18 5:27,0.04
9/3/18 5:28,0.04
9/3/18 5:29,0.04
9/3/18 5:30,0.04
9/3/18 5:31,0.04
9/3/18 5:32,0.05
9/3/18 5:33,0.04
9/3/18 5:34,0.05
9/3/18 5:35,0.04
9/3/18 5:36,0.04
9/3/18 5:37,0.04
9/3/18 5:38,0.04
9/3/18 5:39,0.04
9/3/18 5:40,0.04
9/3/18 5:41,0.04
9/3/18 5:42,0.05
9/3/18 5:43,0.04
9/3/18 5:44,0.04
9/3/18 5:45,0.04
9/3/18 5:46,0.04
9/3/18 5:47,0.04
9/3/18 5:48,0.04
9/3/18 5:49,0.04
9/3/18 5:50,0.04
9/3/18 5:51,0.05
9/3/18 5:52,0.04
9/3/18 5:53,0.04
9/3/18 5:54,0.04
9/3/18 5:55,0.04
9/3/18 5:56,0.04
9/3/18 5:57,0.04
9/3/18 5:58,0.04
9/3/18 5:59,0.04
9/3/18 6:00,0.04
9/3/18 6:01,0.04
9/3/18 6:02,0.04
9/3/18 6:03,0.04
9/3/18 6:04,0.04
9/3/18 6:05,0.05
9/3/18 6:06,0.04
9/3/18 6:07,0.04
9/3/18 6:08,0.04
9/3/18 6:09,0.04
9/3/18 6:10,0.04
9/3/18 6:11,0.04
9/3/18 6:12,0.04
9/3/18 6:13,0.04
9/3/18 6:14,0.04
9/3/18 6:15,0.04
9/3/18 6:16,0.04
9/3/18 6:17,0.04
9/3/18 6:18,0.04
9/3/18 6:19,0.04
9/3/18 6:20,0.04
9/3/18 6:21,0.04
9/3/18 6:22,0.04
9/3/18 6:23,0.04
9/3/18 6:24,0.04
9/3/18 6:25,0.04
9/3/18 6:26,0.04
9/3/18 6:27,0.04
9/3/18 6:28,0.04
9/3/18 6:29,0.04
9/3/18 6:30,0.04
9/3/18 6:31,0.04
9/3/18 6:32,0.04
9/3/18 6:33,0.04
9/3/18 6:34,0.04
9/3/18 6:35,0.04
9/3/18 6:36,0.04
9/3/18 6:37,0.04
9/3/18 6:38,0.04
9/3/18 6:39,0.04
9/3/18 6:40,0.04
9/3/18 6:41,0.04
9/3/18 6:42,0.05
9/3/18 6:43,0.04
9/3/18 6:44,0.04
9/3/18 6:45,0.04
9/3/18 6:46,0.04
9/3/18 6:47,0.04
9/3/18 6:48,0.04
9/3/18 6:49,0.04
9/3/18 6:50,0.04
9/3/18 6:51,0.04
9/3/18 6:52,0.04
9/3/18 6:53,0.04
9/3/18 6:54,0.04
9/3/18 6:55,0.04
9/3/18 6:56,0.04
9/3/18 6:57,0.04
9/3/18 6:58,0.04
9/3/18 6:59,0.04
9/3/18 7:00,0.04
9/3/18 7:01,0.04
9/3/18 7:02,0.04
9/3/18 7:03,0.04
9/3/18 7:04,0.04
9/3/18 7:05,0.04
9/3/18 7:06,0.04
9/3/18 7:07,0.04
9/3/18 7:08,0.04
9/3/18 7:09,0.04
9/3/18 7:10,0.04
9/3/18 7:11,0.04
9/3/18 7:12,0.04
9/3/18 7:13,0.04
9/3/18 7:14,0.04
9/3/18 7:15,0.04
9/3/18 7:16,0.04
9/3/18 7:17,0.05
9/3/18 7:18,0.05
9/3/18 7:19,0.04
9/3/18 7:20,0.04
9/3/18 7:21,0.04
9/3/18 7:22,0.04
9/3/18 7:23,0.04
9/3/18 7:24,0.04
9/3/18 7:25,0.05
9/3/18 7:26,0.04
9/3/18 7:27,0.04
9/3/18 7:28,0.04
9/3/18 7:29,0.05
9/3/18 7:30,0.04
9/3/18 7:31,0.04
9/3/18 7:32,0.04
9/3/18 7:33,0.04
9/3/18 7:34,0.05
9/3/18 7:35,0.04
9/3/18 7:36,0.05
9/3/18 7:37,0.04
9/3/18 7:38,0.04
9/3/18 7:39,0.04
9/3/18 7:40,0.05
9/3/18 7:41,0.04
9/3/18 7:42,0.05
9/3/18 7:43,0.04
9/3/18 7:44,0.04
9/3/18 7:45,15.18
9/3/18 7:46,49.60
9/3/18 7:47,50.17
9/3/18 7:48,50.51
9/3/18 7:49,46.37
9/3/18 7:50,42.74
9/3/18 7:51,40.74
9/3/18 7:52,38.30
9/3/18 7:53,33.52
9/3/18 7:54,29.33
9/3/18 7:55,25.78
9/3/18 7:56,22.54
9/3/18 7:57,19.83
9/3/18 7:58,17.81
9/3/18 7:59,4.93
9/3/18 8:00,0.05
9/3/18 8:01,0.04
9/3/18 8:02,0.04
9/3/18 8:03,0.05
9/3/18 8:04,0.05
9/3/18 8:05,0.04
9/3/18 8:06,0.04
9/3/18 8:07,0.04
9/3/18 8:08,0.04
9/3/18 8:09,0.04
9/3/18 8:10,0.04
9/3/18 8:11,0.04
9/3/18 8:12,0.04
9/3/18 8:13,0.04
9/3/18 8:14,0.04
9/3/18 8:15,0.04
9/3/18 8:16,0.05
9/3/18 8:17,10.64
9/3/18 8:18,51.52
9/3/18 8:19,52.31
9/3/18 8:20,52.64
9/3/18 8:21,52.02
9/3/18 8:22,45.38
9/3/18 8:23,40.08
9/3/18 8:24,36.41
9/3/18 8:25,33.79
9/3/18 8:26,31.53
9/3/18 8:27,28.04
9/3/18 8:28,24.98
9/3/18 8:29,22.48
9/3/18 8:30,20.31
9/3/18 8:31,18.40
9/3/18 8:32,16.51
9/3/18 8:33,14.21
9/3/18 8:34,13.03
9/3/18 8:35,12.01
9/3/18 8:36,11.10
9/3/18 8:37,10.31
9/3/18 8:38,9.62
9/3/18 8:39,9.00
9/3/18 8:40,8.39
9/3/18 8:41,7.87
9/3/18 8:42,7.38
9/3/18 8:43,6.92
9/3/18 8:44,6.50
9/3/18 8:45,6.13
9/3/18 8:46,5.78
9/3/18 8:47,5.45
9/3/18 8:48,5.16
9/3/18 8:49,4.92
9/3/18 8:50,4.62
9/3/18 8:51,4.43
9/3/18 8:52,4.14
9/3/18 8:53,4.03
9/3/18 8:54,3.76
9/3/18 8:55,3.69
9/3/18 8:56,3.44
9/3/18 8:57,3.31
9/3/18 8:58,3.25
9/3/18 8:59,3.01
9/3/18 9:00,2.91
9/3/18 9:01,2.87
9/3/18 9:02,2.71
9/3/18 9:03,2.56
9/3/18 9:04,2.51
9/3/18 9:05,2.50
9/3/18 9:06,2.41
9/3/18 9:07,2.33
9/3/18 9:08,2.23
9/3/18 9:09,2.16
9/3/18 9:10,2.08
9/3/18 9:11,1.99
9/3/18 9:12,1.96
9/3/18 9:13,1.90
9/3/18 9:14,1.85
9/3/18 9:15,1.78
9/3/18 9:16,1.74
9/3/18 9:17,1.69
9/3/18 9:18,1.65
9/3/18 9:19,1.61
9/3/18 9:20,1.58
9/3/18 9:21,1.55
9/3/18 9:22,1.50
9/3/18 9:23,1.46
9/3/18 9:24,1.44
9/3/18 9:25,1.41
9/3/18 9:26,1.37
9/3/18 9:27,1.37
9/3/18 9:28,1.33
9/3/18 9:29,1.30
9/3/18 9:30,1.29
9/3/18 9:31,1.25
9/3/18 9:32,1.21
9/3/18 9:33,1.20
9/3/18 9:34,1.16
9/3/18 9:35,1.16
9/3/18 9:36,1.12
9/3/18 9:37,1.11
9/3/18 9:38,1.08
9/3/18 9:39,1.07
9/3/18 9:40,1.04
9/3/18 9:41,1.01
9/3/18 9:42,0.06
9/3/18 9:43,0.05
9/3/18 9:44,0.05
9/3/18 9:45,0.05
9/3/18 9:46,0.05
9/3/18 9:47,0.05
9/3/18 9:48,0.05
9/3/18 9:49,0.05
9/3/18 9:50,0.05
9/3/18 9:51,0.05
9/3/18 9:52,0.05
9/3/18 9:53,0.05
9/3/18 9:54,0.05
9/3/18 9:55,0.05
9/3/18 9:56,0.05
9/3/18 9:57,0.05
9/3/18 9:58,0.05
9/3/18 9:59,0.05
9/3/18 10:00,0.05
9/3/18 10:01,0.05
9/3/18 10:02,0.05
9/3/18 10:03,0.05
9/3/18 10:04,0.05
9/3/18 10:05,0.05
9/3/18 10:06,0.05
9/3/18 10:07,0.05
9/3/18 10:08,0.05
9/3/18 10:09,0.05
9/3/18 10:10,0.05
9/3/18 10:11,0.05
9/3/18 10:12,0.05
9/3/18 10:13,0.05
9/3/18 10:14,0.05
9/3/18 10:15,0.05
9/3/18 10:16,0.05
9/3/18 10:17,0.05
9/3/18 10:18,0.05
9/3/18 10:19,0.05
9/3/18 10:20,0.05
9/3/18 10:21,0.05
9/3/18 10:22,0.05
9/3/18 10:23,0.05
9/3/18 10:24,0.05
9/3/18 10:25,0.05
9/3/18 10:26,0.05
9/3/18 10:27,0.05
9/3/18 10:28,0.05
9/3/18 10:29,0.05
9/3/18 10:30,0.05
9/3/18 10:31,0.05
9/3/18 10:32,0.05
9/3/18 10:33,0.05
9/3/18 10:34,0.05
9/3/18 10:35,0.05
9/3/18 10:36,0.05
9/3/18 10:37,0.05
9/3/18 10:38,0.05
9/3/18 10:39,0.05
9/3/18 10:40,0.07
9/3/18 10:41,39.93
9/3/18 10:42,49.13
9/3/18 10:43,49.66
9/3/18 10:44,50.13
9/3/18 10:45,50.52
9/3/18 10:46,50.85
9/3/18 10:47,51.09
9/3/18 10:48,50.30
9/3/18 10:49,45.22
9/3/18 10:50,41.54
9/3/18 10:51,38.24
9/3/18 10:52,35.05
9/3/18 10:53,32.34
9/3/18 10:54,30.11
9/3/18 10:55,27.96
9/3/18 10:56,26.03
9/3/18 10:57,23.78
9/3/18 10:58,22.64
9/3/18 10:59,13.89
9/3/18 11:00,0.05
9/3/18 11:01,0.05
9/3/18 11:02,0.05
9/3/18 11:03,0.05
9/3/18 11:04,0.05
9/3/18 11:05,0.05
9/3/18 11:06,0.05
9/3/18 11:07,0.05
9/3/18 11:08,0.05
9/3/18 11:09,0.05
9/3/18 11:10,0.05
9/3/18 11:11,0.05
9/3/18 11:12,0.05
9/3/18 11:13,0.05
9/3/18 11:14,0.05
9/3/18 11:15,0.05
9/3/18 11:16,0.05
9/3/18 11:17,0.05
9/3/18 11:18,0.05
9/3/18 11:19,0.05
9/3/18 11:20,0.05
9/3/18 11:21,0.05
9/3/18 11:22,0.05
9/3/18 11:23,0.05
9/3/18 11:24,0.05
9/3/18 11:25,0.05
9/3/18 11:26,0.05
9/3/18 11:27,0.05
9/3/18 11:28,0.05
9/3/18 11:29,0.05
9/3/18 11:30,0.05
9/3/18 11:31,0.05
9/3/18 11:32,0.05
9/3/18 11:33,0.05
9/3/18 11:34,6.50
9/3/18 11:35,47.43
9/3/18 11:36,47.89
9/3/18 11:37,48.27
9/3/18 11:38,48.59
9/3/18 11:39,48.85
9/3/18 11:40,49.09
9/3/18 11:41,49.33
9/3/18 11:42,49.56
9/3/18 11:43,49.81
9/3/18 11:44,47.01
9/3/18 11:45,42.29
9/3/18 11:46,39.99
9/3/18 11:47,38.45
9/3/18 11:48,36.94
9/3/18 11:49,35.42
9/3/18 11:50,33.99
9/3/18 11:51,32.68
9/3/18 11:52,31.42
9/3/18 11:53,30.60
9/3/18 11:54,29.94
9/3/18 11:55,29.36
9/3/18 11:56,28.69
9/3/18 11:57,27.97
9/3/18 11:58,27.46
9/3/18 11:59,26.84
9/3/18 12:00,26.27
9/3/18 12:01,25.65
9/3/18 12:02,25.02
9/3/18 12:03,24.51
9/3/18 12:04,23.93
9/3/18 12:05,23.38
9/3/18 12:06,22.81
9/3/18 12:07,22.27
9/3/18 12:08,21.71
9/3/18 12:09,19.27
9/3/18 12:10,16.77
9/3/18 12:11,14.78
9/3/18 12:12,13.19
9/3/18 12:13,11.93
9/3/18 12:14,10.60
9/3/18 12:15,9.55
9/3/18 12:16,8.81
9/3/18 12:17,8.09
9/3/18 12:18,7.67
9/3/18 12:19,7.27
9/3/18 12:20,6.93
9/3/18 12:21,6.56
9/3/18 12:22,6.13
9/3/18 12:23,5.51
9/3/18 12:24,5.11
9/3/18 12:25,4.62
9/3/18 12:26,4.13
9/3/18 12:27,3.48
9/3/18 12:28,3.38
9/3/18 12:29,3.17
9/3/18 12:30,3.00
9/3/18 12:31,2.75
9/3/18 12:32,2.60
9/3/18 12:33,2.32
9/3/18 12:34,1.99
9/3/18 12:35,0.05
9/3/18 12:36,0.05
9/3/18 12:37,0.05
9/3/18 12:38,0.05
9/3/18 12:39,0.05
9/3/18 12:40,0.05
9/3/18 12:41,0.05
9/3/18 12:42,0.05
9/3/18 12:43,0.05
9/3/18 12:44,0.05
9/3/18 12:45,0.05
9/3/18 12:46,0.05
9/3/18 12:47,0.05
9/3/18 12:48,0.05
9/3/18 12:49,0.05
9/3/18 12:50,0.05
9/3/18 12:51,0.05
9/3/18 12:52,0.05
9/3/18 12:53,0.05
9/3/18 12:54,0.05
9/3/18 12:55,0.05
9/3/18 12:56,0.05
9/3/18 12:57,0.05
9/3/18 12:58,0.05
9/3/18 12:59,0.05
9/3/18 13:00,0.05
9/3/18 13:01,0.05
9/3/18 13:02,0.05
9/3/18 13:03,0.05
9/3/18 13:04,0.05
9/3/18 13:05,0.05
9/3/18 13:06,0.05
9/3/18 13:07,0.05
9/3/18 13:08,0.05
9/3/18 13:09,0.05
9/3/18 13:10,0.05
9/3/18 13:11,0.05
9/3/18 13:12,0.05
9/3/18 13:13,0.05
9/3/18 13:14,0.05
9/3/18 13:15,0.05
9/3/18 13:16,0.05
9/3/18 13:17,0.05
9/3/18 13:18,0.05
9/3/18 13:19,0.05
9/3/18 13:20,0.05
9/3/18 13:21,0.05
9/3/18 13:22,0.05
9/3/18 13:23,0.05
9/3/18 13:24,0.05
9/3/18 13:25,0.05
9/3/18 13:26,0.05
9/3/18 13:27,0.05
9/3/18 13:28,0.05
9/3/18 13:29,0.05
9/3/18 13:30,0.05
9/3/18 13:31,0.05
9/3/18 13:32,0.05
9/3/18 13:33,0.05
9/3/18 13:34,0.05
9/3/18 13:35,0.05
9/3/18 13:36,0.05
9/3/18 13:37,0.05
9/3/18 13:38,0.05
9/3/18 13:39,0.05
9/3/18 13:40,0.05
9/3/18 13:41,0.05
9/3/18 13:42,0.05
9/3/18 13:43,0.05
9/3/18 13:44,0.05
9/3/18 13:45,0.05
9/3/18 13:46,0.05
9/3/18 13:47,0.05
9/3/18 13:48,0.05
9/3/18 13:49,0.05
9/3/18 13:50,0.05
9/3/18 13:51,0.05
9/3/18 13:52,0.05
9/3/18 13:53,0.05
9/3/18 13:54,0.05
9/3/18 13:55,0.05
9/3/18 13:56,0.05
9/3/18 13:57,0.05
9/3/18 13:58,0.05
9/3/18 13:59,0.05
9/3/18 14:00,0.05
9/3/18 14:01,0.05
9/3/18 14:02,0.05
9/3/18 14:03,0.05
9/3/18 14:04,0.05
9/3/18 14:05,0.05
9/3/18 14:06,0.05
9/3/18 14:07,0.05
9/3/18 14:08,0.05
9/3/18 14:09,0.05
9/3/18 14:10,0.05
9/3/18 14:11,0.05
9/3/18 14:12,6.54
9/3/18 14:13,47.24
9/3/18 14:14,47.44
9/3/18 14:15,47.57
9/3/18 14:16,47.69
9/3/18 14:17,47.80
9/3/18 14:18,47.93
9/3/18 14:19,48.06
9/3/18 14:20,48.19
9/3/18 14:21,48.33
9/3/18 14:22,48.48
9/3/18 14:23,48.62
9/3/18 14:24,48.77
9/3/18 14:25,48.92
9/3/18 14:26,49.07
9/3/18 14:27,49.20
9/3/18 14:28,49.33
9/3/18 14:29,49.46
9/3/18 14:30,49.59
9/3/18 14:31,49.70
9/3/18 14:32,49.82
9/3/18 14:33,49.93
9/3/18 14:34,50.04
9/3/18 14:35,50.16
9/3/18 14:36,50.27
9/3/18 14:37,50.37
9/3/18 14:38,50.50
9/3/18 14:39,50.78
9/3/18 14:40,50.88
9/3/18 14:41,50.98
9/3/18 14:42,51.08
9/3/18 14:43,51.19
9/3/18 14:44,51.29
9/3/18 14:45,51.39
9/3/18 14:46,51.50
9/3/18 14:47,51.61
9/3/18 14:48,51.72
9/3/18 14:49,51.84
9/3/18 14:50,47.62
9/3/18 14:51,48.63
9/3/18 14:52,50.78
9/3/18 14:53,47.21
9/3/18 14:54,48.15
9/3/18 14:55,47.38
9/3/18 14:56,46.23
9/3/18 14:57,45.06
9/3/18 14:58,44.19
9/3/18 14:59,43.14
9/3/18 15:00,42.11
9/3/18 15:01,41.81
9/3/18 15:02,41.53
9/3/18 15:03,40.65
9/3/18 15:04,39.72
9/3/18 15:05,38.79
9/3/18 15:06,37.84
9/3/18 15:07,36.99
9/3/18 15:08,36.34
9/3/18 15:09,35.61
9/3/18 15:10,34.59
9/3/18 15:11,32.87
9/3/18 15:12,30.54
9/3/18 15:13,28.47
9/3/18 15:14,26.61
9/3/18 15:15,24.45
9/3/18 15:16,22.25
9/3/18 15:17,21.02
9/3/18 15:18,19.69
9/3/18 15:19,18.53
9/3/18 15:20,17.44
9/3/18 15:21,16.47
9/3/18 15:22,15.47
9/3/18 15:23,14.60
9/3/18 15:24,7.73
9/3/18 15:25,0.23
9/3/18 15:26,0.23
9/3/18 15:27,17.28
9/3/18 15:28,41.26
9/3/18 15:29,41.49
9/3/18 15:30,41.69
9/3/18 15:31,41.88
9/3/18 15:32,42.02
9/3/18 15:33,42.15
9/3/18 15:34,42.26
9/3/18 15:35,42.36
9/3/18 15:36,42.46
9/3/18 15:37,42.56
9/3/18 15:38,42.66
9/3/18 15:39,42.76
9/3/18 15:40,42.86
9/3/18 15:41,42.97
9/3/18 15:42,43.07
9/3/18 15:43,43.17
9/3/18 15:44,43.28
9/3/18 15:45,43.37
9/3/18 15:46,43.48
9/3/18 15:47,43.58
9/3/18 15:48,43.68
9/3/18 15:49,43.77
9/3/18 15:50,43.86
9/3/18 15:51,43.93
9/3/18 15:52,44.01
9/3/18 15:53,44.11
9/3/18 15:54,44.21
9/3/18 15:55,44.28
9/3/18 15:56,44.35
9/3/18 15:57,44.42
9/3/18 15:58,44.48
9/3/18 15:59,44.54
9/3/18 16:00,44.61
9/3/18 16:01,44.68
9/3/18 16:02,44.76
9/3/18 16:03,44.83
9/3/18 16:04,44.91
9/3/18 16:05,45.00
9/3/18 16:06,45.10
9/3/18 16:07,45.18
9/3/18 16:08,45.26
9/3/18 16:09,45.36
9/3/18 16:10,45.48
9/3/18 16:11,45.60
9/3/18 16:12,45.69
9/3/18 16:13,45.81
9/3/18 16:14,45.94
9/3/18 16:15,46.04
9/3/18 16:16,46.15
9/3/18 16:17,46.28
9/3/18 16:18,46.36
9/3/18 16:19,45.83
9/3/18 16:20,43.22
9/3/18 16:21,41.97
9/3/18 16:22,40.72
9/3/18 16:23,38.55
9/3/18 16:24,37.55
9/3/18 16:25,37.07
9/3/18 16:26,35.10
9/3/18 16:27,34.00
9/3/18 16:28,33.07
9/3/18 16:29,32.09
9/3/18 16:30,31.18
9/3/18 16:31,22.89
9/3/18 16:32,0.23
9/3/18 16:33,0.23
9/3/18 16:34,0.23
9/3/18 16:35,0.23
9/3/18 16:36,0.23
9/3/18 16:37,0.23
9/3/18 16:38,0.23
9/3/18 16:39,0.23
9/3/18 16:40,0.23
9/3/18 16:41,0.23
9/3/18 16:42,0.23
9/3/18 16:43,0.23
9/3/18 16:44,0.23
9/3/18 16:45,0.23
9/3/18 16:46,0.23
9/3/18 16:47,0.23
9/3/18 16:48,0.23
9/3/18 16:49,0.23
9/3/18 16:50,0.23
9/3/18 16:51,0.20
9/3/18 16:52,0.05
9/3/18 16:53,0.05
9/3/18 16:54,0.05
9/3/18 16:55,0.05
9/3/18 16:56,0.05
9/3/18 16:57,0.05
9/3/18 16:58,0.05
9/3/18 16:59,0.05
9/3/18 17:00,0.05
9/3/18 17:01,0.05
9/3/18 17:02,0.05
9/3/18 17:03,0.05
9/3/18 17:04,0.05
9/3/18 17:05,0.05
9/3/18 17:06,0.05
9/3/18 17:07,0.05
9/3/18 17:08,0.05
9/3/18 17:09,0.05
9/3/18 17:10,0.05
9/3/18 17:11,0.05
9/3/18 17:12,0.05
9/3/18 17:13,0.05
9/3/18 17:14,0.05
9/3/18 17:15,0.05
9/3/18 17:16,0.05
9/3/18 17:17,0.05
9/3/18 17:18,0.04
9/3/18 17:19,0.05
9/3/18 17:20,0.05
9/3/18 17:21,0.04
9/3/18 17:22,0.04
9/3/18 17:23,0.05
9/3/18 17:24,0.05
9/3/18 17:25,0.05
9/3/18 17:26,0.05
9/3/18 17:27,0.05
9/3/18 17:28,0.05
9/3/18 17:29,0.05
9/3/18 17:30,0.05
9/3/18 17:31,0.05
9/3/18 17:32,0.05
9/3/18 17:33,0.05
9/3/18 17:34,0.05
9/3/18 17:35,0.04
9/3/18 17:36,0.05
9/3/18 17:37,0.04
9/3/18 17:38,0.04
9/3/18 17:39,0.05
9/3/18 17:40,0.05
9/3/18 17:41,0.05
9/3/18 17:42,0.05
9/3/18 17:43,0.05
9/3/18 17:44,0.05
9/3/18 17:45,0.05
9/3/18 17:46,0.05
9/3/18 17:47,0.05
9/3/18 17:48,0.05
9/3/18 17:49,0.05
9/3/18 17:50,0.05
9/3/18 17:51,0.05
9/3/18 17:52,0.04
9/3/18 17:53,0.04
9/3/18 17:54,0.04
9/3/18 17:55,0.05
9/3/18 17:56,0.05
9/3/18 17:57,0.05
9/3/18 17:58,0.05
9/3/18 17:59,0.05
9/3/18 18:00,0.05
9/3/18 18:01,0.05
9/3/18 18:02,0.04
9/3/18 18:03,0.05
9/3/18 18:04,0.05
9/3/18 18:05,0.04
9/3/18 18:06,0.05
9/3/18 18:07,0.05
9/3/18 18:08,0.04
9/3/18 18:09,0.05
9/3/18 18:10,0.04
9/3/18 18:11,0.05
9/3/18 18:12,0.05
9/3/18 18:13,0.05
9/3/18 18:14,0.05
9/3/18 18:15,0.05
9/3/18 18:16,0.05
9/3/18 18:17,0.05
9/3/18 18:18,0.05
9/3/18 18:19,0.05
9/3/18 18:20,0.05
9/3/18 18:21,0.05
9/3/18 18:22,0.04
9/3/18 18:23,0.05
9/3/18 18:24,0.05
9/3/18 18:25,0.04
9/3/18 18:26,0.05
9/3/18 18:27,0.05
9/3/18 18:28,0.05
9/3/18 18:29,0.05
9/3/18 18:30,0.04
9/3/18 18:31,0.04
9/3/18 18:32,0.05
9/3/18 18:33,0.05
9/3/18 18:34,0.05
9/3/18 18:35,0.05
